num_execve,num_distinct_children,num_file_opens,num_file_renames,num_file_deletes,num_distinct_files_touched,num_connect,num_distinct_dest_ips,num_setuid,syscall_rate
0,0,6,0,0,1,0,0,0,2.9773173317267783
0,0,13,0,0,10,0,0,0,10747.914284556819
0,0,1,0,0,1,0,0,0,1000.0
0,0,2,0,0,2,0,0,0,1878.3628565015306
0,0,7,1,0,5,0,0,0,1.5194666228013873
0,2,87,0,0,34,0,0,0,17.39909000671374
0,0,6,0,0,1,0,0,0,1.1999750412391272
0,0,6,0,0,1,0,0,0,1.1999799291357054
0,0,6,0,0,1,0,0,0,1.1999766669337022
0,0,8,2,0,3,0,0,0,1.9999697336580327
0,0,82,1,0,14,0,0,0,16.599729447649626
0,3,202,0,0,9,0,0,0,40.32612039402332
0,0,1,0,0,1,0,0,0,1000.0
0,0,1,0,0,1,0,0,0,1000.0
0,0,2,1,0,2,0,0,0,30.26143489092402
0,0,14,0,0,13,0,0,0,43.58578239250205
0,0,1,0,0,1,0,0,0,1000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,6866.748457270513
0,0,616,0,0,30,0,0,0,8733.756701244214
0,0,6,0,7,1,0,0,0,12.805129477978282
0,0,55,0,0,8,0,0,0,45.64842434785897
10,0,38,0,0,40,0,0,0,10764.108157758768
10,0,145,0,0,139,0,0,0,4886.1361623662415
10,0,33,0,0,33,0,0,0,9256.911145277963
10,0,12,0,0,16,0,0,0,5246.609736181384
0,5,10,0,1,9,0,0,0,63.4197653256515
0,0,2,0,0,2,0,0,0,2000.0
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,8322.375538873815
2,11,27,0,0,15,0,0,0,7318.877960486135
2,0,2172,0,0,457,0,0,0,71319.76871136791
2,0,15,0,0,15,0,0,0,5977.4019046815365
0,0,1,0,0,1,0,0,0,1000.0
0,0,7,0,0,2,0,0,0,2.0299343632903235
0,0,11,1,2,7,2,1,0,4.211861769692405
0,11,2,0,0,2,0,0,0,0.4048388520053739
0,0,0,0,0,0,1,1,0,1000.0
0,0,26,0,0,10,0,0,0,6.49010337765159
0,3,86,0,0,34,0,0,0,17.5660349478557
0,0,0,0,0,0,1,1,0,1000.0
0,0,0,0,0,0,1,1,0,1000.0
0,0,7,0,0,1,0,0,0,1.1666575741264198
0,0,82,0,0,13,0,0,0,16.397700209427466
0,0,6,0,0,1,0,0,0,1.199988577548728
0,0,6,0,0,1,0,0,0,1.1999964561704657
0,0,8,2,0,3,0,0,0,1.999992873625393
0,3,202,0,0,9,0,0,0,40.360878192695644
10,0,38,0,0,40,0,0,0,10753.19403466561
10,0,145,0,0,139,0,0,0,4986.957336998243
10,0,33,0,0,33,0,0,0,9443.594398938278
10,0,12,0,0,16,0,0,0,5332.555103473384
0,4,9,0,1,8,0,0,0,57.095852900391385
0,2,2,0,0,2,0,0,0,780.0853569397564
0,0,31,0,0,13,0,0,0,23.480607460221034
0,0,63,0,0,8,0,0,0,44.92046501183377
0,0,9,0,10,1,0,0,0,15.332720445223854
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7533.473734962349
0,0,2,0,0,2,0,0,0,0.7438168534661598
0,0,8,1,0,4,0,0,0,606.641184142022
0,0,13,0,0,10,0,0,0,12859.090090785177
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,8115.62419970928
2,11,27,0,0,15,0,0,0,7359.358223359566
2,0,2172,0,0,457,0,0,0,71454.44537529508
2,0,15,0,0,15,0,0,0,5947.014895873016
0,9,1,0,0,1,0,0,0,1000.0
0,0,1,0,0,1,0,0,0,1000.0
10,0,38,0,0,40,0,0,0,10496.499745350542
10,0,145,0,0,139,0,0,0,4704.101399788831
10,0,33,0,0,33,0,0,0,10017.16429454004
10,0,12,0,0,16,0,0,0,5379.294021452624
0,0,4,0,0,3,0,0,0,4000.0
0,0,2,0,0,1,0,0,0,0.41960984860904665
0,5,11,0,1,9,0,0,0,2.370983613749134
0,0,6,0,0,1,0,0,0,1.1999964396105636
0,0,6,0,0,1,0,0,0,1.199998057683144
0,0,6,0,0,1,0,0,0,1.1999926332452244
0,0,8,2,0,3,0,0,0,1.9999924236287006
0,2,84,0,0,34,0,0,0,16.77690730849687
0,0,82,1,0,14,0,0,0,16.59998038878317
0,3,202,0,0,9,0,0,0,40.2494218976031
0,0,2,0,0,1,0,0,0,0.7999968972920336
0,0,1,0,0,1,0,0,0,1000.0
0,0,1,0,0,1,0,0,0,1000.0
0,0,1,0,0,1,0,0,0,1000.0
0,0,2,1,0,2,0,0,0,30.392113578813404
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7499.743758754909
0,1,79,0,0,30,0,0,0,20957.8868507565
0,0,7,0,7,1,0,0,0,22.162293165274008
0,0,71,0,0,8,0,0,0,43.86943877180678
0,0,30,0,0,13,0,0,0,22.744017803616842
0,0,80,0,0,4,1,1,0,496.0413451073544
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,8326.849185032766
2,11,27,0,0,15,0,0,0,7389.199589160503
0,9,1,0,0,1,0,0,0,1000.0
2,0,2030,0,0,429,0,0,0,67162.56570123453
2,0,15,0,0,15,0,0,0,5986.621661357942
10,0,38,0,0,40,0,0,0,9858.760926279883
10,0,145,0,0,139,0,0,0,5059.807578455744
10,0,33,0,0,33,0,0,0,9553.209711837426
10,0,12,0,0,16,0,0,0,5316.210624398604
0,4,10,0,1,9,0,0,0,64.45940248970106
0,0,26,0,0,10,0,0,0,6.491574444336951
0,0,9,0,0,2,0,0,0,5.864334455431595
0,0,1,0,0,1,0,0,0,2000.0
0,0,14,1,4,6,2,1,0,4.75820865231909
0,0,3,0,0,2,0,0,0,3000.0
0,0,11,0,0,9,0,0,0,11000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,6638.597692128394
0,2,87,0,0,34,0,0,0,17.398080779433442
0,0,9,2,0,4,0,0,0,2.199954456542841
0,0,7,0,0,2,0,0,0,1.3999788029209448
0,0,7,0,0,2,0,0,0,1.399978817760496
0,0,7,0,0,2,0,0,0,1.399979099992012
0,3,202,0,0,9,0,0,0,40.34206596126659
0,0,83,1,0,14,0,0,0,16.797949665780923
0,0,1,0,0,1,0,0,0,1000.0
0,0,1,1,0,2,0,0,0,20.35050861313909
0,0,1,0,0,1,3,2,0,81.96943200040313
0,0,4,0,5,1,0,0,0,18.574867327771788
0,0,39,0,0,8,0,0,0,47.65797464109638
0,0,15,0,0,13,0,0,0,47.257508922808405
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7983.132527983097
2,6,27,0,0,15,0,0,0,7287.550928044481
2,0,2172,0,0,457,0,0,0,70811.43981936373
2,0,15,0,0,15,0,0,0,5310.055714978699
0,0,1,0,0,1,0,0,0,1000.0
0,0,2,0,0,2,0,0,0,2000.0
0,0,1,0,0,1,0,0,0,2000.0
10,0,38,0,0,40,0,0,0,11230.807602695208
10,0,145,0,0,139,0,0,0,5055.828249534938
10,0,33,0,0,33,0,0,0,10008.397743967498
10,0,12,0,0,16,0,0,0,5495.405840717161
0,4,10,0,1,9,0,0,0,65.02478532008013
0,0,0,0,1,1,0,0,0,1000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,6543.646119617851
0,2,87,0,0,35,8,8,0,20.07915910884388
0,11,2,0,0,2,0,0,0,0.4034553128197284
0,0,0,0,0,0,1,1,0,1000.0
0,0,7,0,0,2,3,1,0,2.2417702008188756
0,0,6,0,0,1,0,0,0,1.2000020860836265
0,0,6,0,0,1,0,0,0,1.2000020652035541
0,0,26,0,0,10,0,0,0,6.492044105444494
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,8294.479839345142
2,11,27,0,0,15,0,0,0,7274.79796757196
0,0,198,0,0,44,0,0,0,78669.23440928743
0,0,6,0,0,1,0,0,0,1.1999966140895537
0,0,8,2,0,4,0,0,0,1.9997154081020374
0,5,202,0,0,9,0,0,0,40.30867970260197
0,0,81,0,0,13,0,0,0,16.199965095555207
2,0,1974,0,0,418,0,0,0,70497.10196617345
2,0,15,0,0,15,0,0,0,5643.217218053249
0,1,2,0,0,2,0,0,0,733.4951668169721
0,0,6,0,7,1,0,0,0,21.137450296423797
0,2,32,0,0,9,0,0,0,45.80068818911805
0,0,1,0,0,1,0,0,0,2000.0
0,0,13,0,0,10,0,0,0,13000.0
10,0,38,0,0,40,0,0,0,10704.673013497031
10,0,145,0,0,139,0,0,0,4617.064814534591
10,0,33,0,0,33,0,0,0,10205.408771714972
10,0,12,0,0,16,0,0,0,5358.767015912128
0,4,13,0,1,10,6,1,0,6.1104527678746745
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7090.270966522104
0,9,1,0,0,1,0,0,0,1000.0
0,0,6,1,0,2,3,1,0,8.728508595217722
2,0,348,0,0,93,0,0,0,44052.242435348926
2,0,15,0,0,15,0,0,0,5638.0367162216935
0,0,1,0,0,1,0,0,0,1000.0
0,0,79,1,0,14,0,0,0,18.05547593278747
0,0,616,0,0,30,0,0,0,8811.438884081615
0,0,6,0,0,1,0,0,0,5.817046686037374
0,2,84,0,0,34,0,0,0,16.659061385362346
0,0,8,2,0,3,0,0,0,1.999981341374074
0,0,6,0,0,1,0,0,0,1.1999913163828382
0,0,6,0,0,1,0,0,0,1.1999914464609696
0,0,6,0,0,1,0,0,0,1.1999922106105625
0,0,20,0,18,1,0,0,0,7.537333676201618
0,2,202,0,0,9,0,0,0,40.29536373952593
0,0,4,0,0,3,0,0,0,4000.0
0,0,1,0,0,1,0,0,0,1000.0
0,0,1,0,0,1,0,0,0,1000.0
0,0,28,0,0,13,0,0,0,27.549466602183074
0,0,1,0,0,1,0,0,0,1000.0
0,0,9,0,0,9,0,0,0,4184.320236256019
0,1,1,0,0,1,0,0,0,1000.0
0,0,7,0,7,1,0,0,0,13.034475017041458
0,0,70,0,0,8,0,0,0,43.142782911208776
0,0,2,1,0,2,0,0,0,2.7310336162864104
0,0,8,0,0,2,0,0,0,2.530631205342392
0,0,6,1,2,4,0,0,0,8.907728395732239
0,9,1,0,0,1,0,0,0,1000.0
10,0,38,0,0,40,0,0,0,10720.825896690994
10,0,145,0,0,139,0,0,0,5072.449302505495
10,0,33,0,0,33,0,0,0,10192.036937838056
10,0,12,0,0,16,0,0,0,5453.16819157079
0,4,10,0,1,9,0,0,0,64.54949411681241
0,0,26,0,0,10,0,0,0,6.490535838148675
0,2,86,0,0,34,0,0,0,17.78368610098047
0,0,7,0,0,1,0,0,0,1.166663209065803
0,0,87,1,0,16,0,0,0,17.597284503197542
0,0,1,0,0,1,0,0,0,0.599996276543107
0,0,6,0,0,1,0,0,0,1.199997762004174
0,0,6,0,0,1,0,0,0,1.1999912357440106
0,0,201,0,0,8,0,0,0,40.17197256911175
0,0,7,2,0,4,0,0,0,1.799931897416743
0,0,15,0,0,13,0,0,0,46.83824047066162
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7051.716505326004
0,1,82,0,0,33,0,0,0,188.5358183727594
0,0,33,0,0,8,0,0,0,41.2748255177106
0,0,1,0,0,1,0,0,0,1000.0
0,0,3,0,4,1,0,0,0,12.582953367238677
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,8162.754439858185
2,11,27,0,0,15,0,0,0,7411.000275484769
2,0,1981,0,0,419,0,0,0,71374.8590319539
2,0,15,0,0,15,0,0,0,6057.982014920453
0,10,1,0,0,1,0,0,0,1000.0
0,0,1,0,0,1,0,0,0,1000.0
0,0,616,0,0,444,0,0,0,9714.422473168324
0,0,13,0,0,10,0,0,0,13000.0
0,0,4,0,0,3,0,0,0,4000.0
10,0,38,0,0,40,0,0,0,11184.212365824402
10,0,145,0,0,139,0,0,0,4972.649625022116
10,0,33,0,0,33,0,0,0,9647.325200563404
10,0,12,0,0,16,0,0,0,5437.470449201792
0,5,10,0,1,9,0,0,0,63.48706111474011
0,0,7,0,0,2,2,1,0,199.1006799266097
0,0,16,0,2,14,24,8,0,32.83475036597691
0,0,1,0,0,1,0,0,0,2000.0
1,0,13,0,0,14,0,0,0,3449.597074741681
0,0,11,1,6,12,0,0,0,4.12814984653338
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,6653.177964378886
0,0,1,0,0,1,0,0,0,1000.0
0,0,6,0,0,1,0,0,0,1.2000114622694853
0,0,6,0,0,1,0,0,0,1.200004581137489
0,0,6,0,0,1,0,0,0,1.200005796267997
0,0,9,2,0,4,0,0,0,1.8640798920835753
0,0,82,1,0,14,0,0,0,16.59991529395224
0,2,84,0,0,34,0,0,0,16.796771741095867
0,3,202,0,0,9,0,0,0,40.34019211525223
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7984.988222142373
2,6,27,0,0,15,0,0,0,7012.715988629727
2,0,1924,0,0,408,0,0,0,67347.53415186114
2,0,15,0,0,15,0,0,0,5653.101108373607
0,0,1,1,0,2,0,0,0,20.251353111878103
0,0,17,0,0,13,0,0,0,16.996918951504743
0,0,7,0,8,1,0,0,0,31.886718919248725
0,3,55,0,0,9,0,0,0,45.26048990709714
0,0,9,0,0,2,4,1,0,157.79238260914317
0,0,1,0,0,1,0,0,0,2000.0
10,0,38,0,0,40,0,0,0,10896.067631891792
10,0,145,0,0,139,0,0,0,5006.381359775813
10,0,33,0,0,33,0,0,0,10168.020629258599
10,0,12,0,0,16,0,0,0,5470.77103803653
0,0,7,0,1,6,4,3,0,7.6804405205753685
0,0,10,0,0,1,0,0,0,2.916657200655722
0,0,23,1,1,19,3,1,0,5.630009768306223
0,0,26,0,0,10,0,0,0,6.492322956327521
0,2,86,0,0,34,0,0,0,17.289359511750593
0,4,11,0,1,10,2,1,0,6.451124630385867
0,8,2,0,0,2,0,0,0,0.3979508009007593
0,0,6,0,0,1,0,0,0,1.1999805315158567
0,0,6,0,0,1,0,0,0,1.199992233650264
0,0,6,0,0,1,0,0,0,1.1999831407168662
0,0,8,2,0,4,0,0,0,1.9999526955188833
0,0,82,1,0,14,0,0,0,16.5966077496363
0,0,201,0,0,8,0,0,0,40.17424813018186
0,0,1,0,0,1,0,0,0,1000.0
0,1,2,0,0,2,0,0,0,710.2860428437439
0,0,2,0,0,2,1,1,0,4.8640384436996005
0,0,8,0,9,1,0,0,0,25.533506241431294
0,0,29,0,0,13,0,0,0,28.53435005302656
0,0,47,0,0,8,0,0,0,45.527894988240206
0,0,6,0,0,4,0,0,0,5592.997567046058
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7434.176561693341
0,0,1,0,0,1,0,0,0,2000.0
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,4951.107810372571
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7974.389804122405
2,11,27,0,0,15,0,0,0,6428.759699391197
2,0,2167,0,0,456,0,0,0,53376.060430854806
2,0,15,0,0,15,0,0,0,3997.4153182836135
0,0,13,0,0,10,0,0,0,13000.0
10,0,38,0,0,40,0,0,0,10326.717994757899
10,0,145,0,0,139,0,0,0,4857.286498520361
10,0,33,0,0,33,0,0,0,6958.155111517382
10,0,12,0,0,16,0,0,0,4822.667237495098
0,4,10,0,1,9,0,0,0,61.57835673475098
0,9,1,0,0,1,0,0,0,1000.0
0,0,9,0,0,1,0,0,0,2.205322604227806
0,0,10,0,0,2,0,0,0,4557.197615127344
0,2,84,0,0,34,0,0,0,15.834162867689543
0,0,6,0,0,1,0,0,0,1.199968035251477
0,0,6,0,0,1,0,0,0,1.199970662157275
0,0,8,2,0,3,0,0,0,1.9999660933748395
0,0,6,0,0,1,0,0,0,1.1999857640888862
0,0,17,2,1,7,3,1,0,4.475015059729267
0,0,81,0,0,13,0,0,0,16.199904433523766
0,3,202,0,0,9,0,0,0,40.31248409640072
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7381.992695108118
0,0,2,0,0,1,0,0,0,423.5901595770029
0,0,7,0,8,1,0,0,0,23.326358757248553
0,0,15,0,0,13,0,0,0,47.34823480556556
0,0,39,0,0,8,0,0,0,47.531910368257606
0,0,1,0,0,1,0,0,0,1000.0
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,8298.701622027336
2,11,27,0,0,15,0,0,0,7364.630473317181
2,0,2167,0,0,456,0,0,0,70543.26116715436
2,0,15,0,0,15,0,0,0,4878.071176223478
0,1,2,0,0,2,0,0,0,1681.9782755685926
0,10,1,0,0,1,0,0,0,1000.0
10,0,38,0,0,40,0,0,0,10713.585026693567
10,0,145,0,0,139,0,0,0,5023.284381481049
10,0,33,0,0,33,0,0,0,10148.785921981798
10,0,12,0,0,16,0,0,0,5018.818287296322
0,4,10,0,1,9,0,0,0,64.82741163216399
0,0,1,0,0,1,0,0,0,1000.0
0,0,616,0,0,30,0,0,0,8790.121159548262
0,0,4,1,0,2,5,1,0,4.608563259692907
0,0,26,0,0,10,0,0,0,6.490763732456716
0,0,4,0,0,3,0,0,0,4000.0
0,2,86,0,0,34,0,0,0,17.63342945621923
0,0,8,2,0,3,0,0,0,1.999974165933704
0,0,6,0,0,1,0,0,0,1.199983971574095
0,0,6,0,0,1,0,0,0,1.1999927258840943
0,0,6,0,0,1,0,0,0,1.1999909335885004
0,0,9,0,0,1,0,0,0,1.7742016380788561
0,0,82,1,0,14,0,0,0,16.599846896292107
0,3,202,0,0,9,0,0,0,40.318941300544765
0,0,1,0,0,1,0,0,0,2000.0
0,0,9,6,0,5,0,0,0,270.3164042699324
0,0,1,1,0,2,0,0,0,20.25832340312525
0,0,15,0,0,13,0,0,0,47.519888094845285
0,0,6,0,7,1,0,0,0,13.787222777196238
0,1,82,0,0,33,0,0,0,144.7844378750644
0,0,55,0,0,8,0,0,0,44.76600263868563
0,7,1,0,0,1,0,0,0,1000.0
0,0,13,0,0,10,0,0,0,12331.25156512039
0,0,0,0,0,0,1,1,0,1000.0
0,0,7,1,0,3,0,0,0,705.6761502190463
0,0,0,0,0,0,1,1,0,1000.0
0,0,2,0,0,2,0,0,0,3.0892240152555517
10,0,38,0,0,40,0,0,0,10624.313431411978
10,0,145,0,0,139,0,0,0,4736.329600626883
10,0,33,0,0,33,0,0,0,10271.281258733576
10,0,12,0,0,16,0,0,0,3528.9794175483635
0,5,10,0,1,9,0,0,0,62.89036010785788
0,0,5,0,0,1,0,0,0,1.2500019168779395
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,6535.064980329454
2,0,805,0,0,184,0,0,0,68842.88083996845
2,0,15,0,0,15,0,0,0,5458.369816113943
0,0,6,0,0,1,0,0,0,1.0000114759650296
0,0,6,0,0,1,0,0,0,1.0000101586031962
0,0,7,1,0,3,0,0,0,1.355698920464084
0,0,79,0,0,13,0,0,0,15.799999377480024
0,3,81,0,0,31,0,0,0,16.199008967309993
0,2,178,0,0,9,0,0,0,35.53602182050051
0,0,16,1,0,14,0,0,0,54.029956006489705
0,0,1,0,0,1,0,0,0,1000.0
0,0,3,0,4,1,0,0,0,11.155158956082952
0,0,27,0,0,8,0,0,0,43.772553473803704
0,9,1,0,0,1,0,0,0,1000.0
0,0,1,0,0,1,0,0,0,1000.0
10,0,38,0,0,40,0,0,0,10900.578548206446
10,0,145,0,0,139,0,0,0,4903.040166432591
10,0,33,0,0,33,0,0,0,9970.970562680419
10,0,12,0,0,16,0,0,0,5351.426994495085
0,4,10,0,1,9,0,0,0,63.18490861313928
0,0,2,0,0,2,0,0,0,2000.0
0,2,3,1,0,2,0,0,0,369.2953106881449
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7588.827222641014
0,0,1,0,0,1,0,0,0,1000.0
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,8036.34571287744
2,11,27,0,0,15,0,0,0,7097.0184446614885
2,0,2172,0,0,457,0,0,0,54172.57668546859
2,0,15,0,0,15,0,0,0,5678.690347028108
0,0,26,0,0,10,0,0,0,6.490685833375676
0,2,86,0,0,34,0,0,0,18.018381737909845
0,0,5,0,0,1,0,0,0,1.2499914116215085
0,0,7,2,0,3,0,0,0,2.249973176944771
0,0,5,0,0,1,0,0,0,1.249994652210379
0,0,6,0,0,1,0,0,0,1.1999844107625228
0,0,12,2,0,5,1,1,0,2.9151404815497357
0,0,81,0,0,13,0,0,0,16.19996829018207
0,0,18,0,17,1,0,0,0,6.992079524741706
0,3,202,0,0,9,0,0,0,40.36804701147966
0,0,1,1,0,2,0,0,0,20.394504774108835
0,0,0,0,0,0,1,1,0,1000.0
0,0,14,0,0,13,0,0,0,44.67749587894778
0,0,6,0,7,1,0,0,0,15.527377529861138
0,0,43,0,0,8,0,0,0,42.75094581496575
10,0,38,0,0,40,0,0,0,10751.370743773108
10,0,145,0,0,139,0,0,0,5017.494059529816
10,0,33,0,0,33,0,0,0,10264.648907232639
10,0,12,0,0,16,0,0,0,5399.4129856373165
0,4,10,0,1,9,0,0,0,63.534132439082335
0,0,13,0,0,10,0,0,0,13000.0
0,0,1,0,0,1,0,0,0,2000.0
0,0,2,0,0,2,4,1,0,2.00392230250571
0,2,86,0,0,34,0,0,0,18.77448812290854
0,9,2,0,0,2,0,0,0,0.4000976403882971
0,0,9,0,0,3,2,1,0,2.619738955683076
0,0,1,0,0,1,0,0,0,1000.0
0,0,6,0,0,1,0,0,0,1.1999857314496616
0,0,6,0,0,1,0,0,0,1.1999918210957459
0,0,6,0,0,1,0,0,0,1.199989736007792
0,0,8,2,0,4,0,0,0,1.9995922771359151
0,0,83,1,0,14,0,0,0,16.79768519163263
0,0,201,0,0,8,0,0,0,40.12401784556377
0,0,1,0,0,1,0,0,0,1000.0
0,0,15,0,0,13,0,0,0,48.07053200724938
0,0,2,0,0,2,0,0,0,2000.0
10,0,38,0,0,40,0,0,0,10475.722186466544
10,0,145,0,0,139,0,0,0,4924.105398855873
10,0,33,0,0,33,0,0,0,9961.716890322656
10,0,12,0,0,16,0,0,0,5451.037419141913
0,4,9,0,1,8,0,0,0,58.427012088408574
0,0,7,0,8,1,0,0,0,12.274549653912896
0,0,51,0,0,8,0,0,0,41.801983546576984
0,0,1,0,0,1,0,0,0,2000.0
0,8,1,0,0,1,0,0,0,1000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,6660.6326268869025
0,0,26,0,0,10,0,0,0,6.490277687339641
0,0,9,0,0,1,0,0,0,2.1851653174013386
0,0,0,0,1,1,6,1,0,1.707284783418546
2,0,588,0,0,141,0,0,0,59825.64778248124
2,0,15,0,0,15,0,0,0,5220.075304192212
0,2,86,0,0,34,0,0,0,18.514944161503276
0,0,1,0,0,1,0,0,0,1000.0
10,0,38,0,0,40,0,0,0,9267.23580365662
10,0,145,0,0,139,0,0,0,4955.606715889376
10,0,33,0,0,33,0,0,0,7760.186417724699
10,0,12,0,0,16,0,0,0,4399.583799372579
0,0,6,0,0,1,0,0,0,1.0000067467121845
0,0,6,0,0,1,0,0,0,1.00001226031698
0,0,6,0,0,1,0,0,0,1.0000011836680678
0,0,81,0,0,13,0,0,0,16.199976853473075
0,5,11,0,1,9,0,0,0,2.3700980775855216
0,0,7,2,0,3,0,0,0,1.7999891305856361
0,2,193,0,0,9,0,0,0,38.55021347869824
0,1,2,0,0,2,0,0,0,723.1593966247258
0,0,15,0,0,13,0,0,0,48.18549611940998
0,0,8,0,9,1,0,0,0,27.732619828490385
0,0,35,0,0,8,0,0,0,43.708436227467125
0,0,13,0,0,10,0,0,0,10385.020646219893
0,11,1,0,0,1,0,0,0,1000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,8,0,0,9,0,0,0,7171.423312384809
0,0,6,1,0,2,2,1,0,7.003290903978394
0,0,1,0,0,1,0,0,0,1000.0
1,0,11,0,0,12,0,0,0,12000.0
1,0,4,0,0,5,0,0,0,5000.0
1,0,4,0,0,5,0,0,0,5000.0
